MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
5,5,110.0,14257,1,1,3,3,0,4,0,19,4,2,0,5,9,5,2007,2007,3,0,13,14,4,726,5,3,2,5,3,1,6,1360,1,0,416,1776,1,5,1,4,1794,978,0,2772,1,0,3,1,4,1,5,10,8,3,4,3,2007,3,3,754,3,3,2,135,64,0,0,0,0,0,0,1,0,6,2009,9,4,462000
5,5,104.0,13518,1,1,3,3,0,4,0,19,2,2,0,5,9,5,2008,2009,3,0,13,14,4,860,5,3,2,5,3,1,1,0,1,0,1926,1926,1,5,1,4,1966,1174,0,3140,0,0,3,1,4,1,5,11,8,2,4,3,2009,3,3,820,3,3,2,144,78,0,0,0,0,0,0,1,0,7,2009,6,5,485000
0,5,105.0,15431,1,1,3,3,0,4,0,19,2,2,0,2,10,5,2008,2008,3,0,13,14,4,200,5,3,2,5,3,4,6,1767,5,539,788,3094,1,5,1,4,2402,0,0,2402,1,0,2,0,2,1,5,10,8,2,4,1,2008,3,3,672,3,3,2,0,72,0,0,170,0,0,0,1,0,4,2009,9,4,555000
0,5,108.0,13173,1,1,0,3,0,0,0,19,2,2,0,2,9,5,2006,2007,3,0,13,14,4,300,4,3,2,5,3,1,6,1572,1,0,80,1652,1,5,1,4,1652,0,0,1652,1,0,2,0,2,1,5,6,8,2,5,1,2006,3,2,840,3,3,2,404,102,0,0,0,0,0,0,1,0,11,2009,9,4,325000
0,5,110.0,14230,1,1,3,3,0,0,0,19,2,2,0,2,8,5,2007,2007,1,0,13,14,4,640,4,3,2,4,3,1,1,0,1,0,1566,1566,1,5,1,4,1600,0,0,1600,0,0,2,0,3,1,4,7,8,1,4,1,2007,2,3,890,3,3,2,0,56,0,0,0,0,0,0,1,0,7,2009,9,4,256300
0,5,98.0,12704,1,1,3,3,0,4,0,19,2,2,0,2,8,5,2008,2009,3,0,13,14,1,306,5,3,2,5,3,1,1,0,1,0,2042,2042,1,5,1,4,2042,0,0,2042,0,0,2,1,3,1,5,8,8,1,4,1,2009,2,3,1390,3,3,2,0,90,0,0,0,0,0,0,1,0,8,2009,6,5,253293
5,5,95.0,12350,1,1,3,3,0,4,0,19,2,2,0,5,9,5,2009,2009,1,0,13,14,3,0,4,3,2,5,3,1,6,986,1,0,379,1365,1,5,1,4,1365,1325,0,2690,1,0,2,1,3,1,5,8,8,1,4,1,2009,2,3,864,3,3,2,0,197,0,0,0,0,0,0,1,0,7,2009,6,5,398800
5,5,96.0,11308,1,1,0,3,0,4,0,19,2,2,0,5,9,5,2008,2008,1,0,13,14,4,154,5,3,2,5,3,3,6,936,1,0,168,1104,1,5,1,4,1130,1054,0,2184,1,0,2,1,3,1,5,10,8,1,4,1,2008,3,3,836,3,3,2,0,102,0,0,0,0,0,0,1,0,7,2009,9,4,335000
0,5,95.0,12350,1,1,3,3,0,4,0,19,2,2,0,2,9,5,2008,2008,3,0,13,14,4,450,5,3,2,5,3,3,6,1232,1,0,788,2020,1,5,1,4,2020,0,0,2020,1,0,2,0,3,1,5,7,8,1,4,1,2008,2,3,896,3,3,2,192,98,0,0,0,0,0,0,1,0,5,2009,9,4,404000
0,5,94.0,12220,1,1,3,3,0,4,0,19,2,2,0,2,10,5,2009,2009,3,0,5,5,1,305,5,3,1,5,3,1,6,1436,1,0,570,2006,1,5,1,4,2020,0,0,2020,1,0,2,1,3,1,5,9,8,1,4,1,2009,3,3,900,3,3,2,156,54,0,0,0,0,0,0,1,0,9,2009,6,5,402861
5,5,97.0,13478,1,1,0,3,0,0,0,19,2,2,0,5,10,5,2008,2008,1,0,5,5,4,420,5,3,2,5,3,4,6,1338,1,0,384,1722,1,5,1,4,1728,568,0,2296,1,0,2,1,3,1,5,10,8,1,4,3,2008,2,3,842,3,3,2,382,274,0,0,0,0,0,0,1,0,6,2009,4,4,451950
0,5,105.0,13693,1,1,3,3,0,4,0,19,3,3,0,2,10,5,2007,2007,3,0,13,14,4,472,5,3,2,5,3,4,6,2288,1,0,342,2630,1,5,1,4,2674,0,0,2674,2,0,2,1,2,1,5,8,8,2,4,1,2007,3,3,762,3,3,2,360,50,0,0,0,0,0,0,1,0,3,2009,9,4,610000
5,5,107.0,13891,1,1,3,3,0,4,0,19,2,2,0,5,9,5,2008,2009,3,0,13,14,4,424,5,3,2,5,3,4,1,0,1,0,1734,1734,1,5,1,4,1734,1088,0,2822,0,0,3,1,4,1,5,12,8,1,4,3,2009,2,3,1020,3,3,2,52,170,0,0,192,0,0,0,1,0,1,2009,6,5,582933
0,5,95.0,11578,1,1,3,3,0,4,0,19,2,2,0,2,9,5,2008,2008,1,0,13,14,4,302,5,3,2,5,3,1,1,0,1,0,1736,1736,1,5,1,4,1736,0,0,1736,0,0,2,0,3,1,5,7,8,1,4,1,2008,2,3,834,3,3,2,319,90,0,0,0,0,0,0,1,0,7,2009,9,4,360000
0,5,129.0,16870,1,1,0,3,0,3,0,19,2,2,0,2,8,5,2004,2005,3,0,13,14,1,238,4,3,2,5,3,4,6,1531,1,0,251,1782,1,5,1,4,1782,0,0,1782,1,0,2,0,3,1,4,7,8,2,4,1,2004,3,3,932,3,3,2,99,82,0,0,0,0,0,0,1,0,4,2009,9,4,296000
5,5,59.0,23303,1,1,2,3,0,1,0,19,2,2,0,5,8,5,2007,2007,1,0,13,14,4,20,4,3,2,5,3,3,6,1230,1,0,278,1508,1,5,1,4,1508,1012,0,2520,1,0,2,1,5,1,5,10,8,1,4,3,2007,3,3,640,3,3,2,192,273,0,0,0,0,0,0,1,0,6,2009,9,3,409900
0,5,87.0,11146,1,1,0,3,0,4,0,19,2,2,0,2,8,5,2006,2006,1,0,13,14,4,250,4,3,2,5,3,3,1,0,1,0,1709,1709,1,5,1,4,1717,0,0,1717,0,0,2,0,3,1,4,7,8,1,4,1,2006,2,3,908,3,3,2,169,39,0,0,0,0,0,0,1,0,7,2009,9,4,255500
0,5,87.0,10367,1,1,0,3,0,4,0,19,2,2,0,2,9,5,2008,2008,3,0,13,14,4,284,5,3,2,5,3,2,6,1015,1,0,724,1739,1,5,1,4,1743,0,0,1743,1,0,2,0,3,1,5,8,8,1,4,1,2008,2,3,927,3,3,2,168,45,0,0,0,0,0,0,1,0,6,2009,4,4,335000
0,5,76.0,9591,1,1,3,3,0,4,0,19,2,2,0,2,8,5,2004,2005,3,0,13,14,1,262,4,3,2,5,3,3,6,1088,1,0,625,1713,1,5,1,4,1713,0,0,1713,1,0,2,0,3,1,5,7,8,1,4,1,2004,3,3,856,3,3,2,0,26,0,0,170,0,0,0,1,0,1,2009,9,4,274900
0,5,77.0,10872,1,1,0,3,0,4,0,19,2,2,0,2,9,5,2006,2006,1,0,13,14,4,122,4,3,2,5,4,3,6,1037,1,0,467,1504,1,5,1,4,1531,0,0,1531,1,0,2,0,2,1,5,6,8,1,4,1,2006,3,3,700,3,3,2,184,52,0,0,0,0,0,0,1,0,2,2009,9,4,300000
0,5,102.0,13514,1,1,0,3,0,0,0,19,2,2,0,2,9,5,2008,2008,3,0,13,14,3,285,5,3,2,5,3,1,6,1142,1,0,632,1774,1,5,1,4,1808,0,0,1808,1,0,2,0,3,1,5,7,8,1,4,1,2008,3,3,850,3,3,2,200,26,0,0,0,0,0,0,1,0,3,2009,9,4,324000
5,5,74.0,8834,1,1,3,3,0,4,0,19,2,2,0,5,9,5,2004,2005,3,0,13,14,4,216,4,3,2,5,3,1,6,1170,1,0,292,1462,1,5,1,4,1462,762,0,2224,1,0,2,1,4,1,5,10,8,1,4,1,2004,3,3,738,3,3,2,184,0,0,0,0,0,0,0,1,0,6,2009,9,4,350000
0,5,107.0,11362,1,1,0,3,0,4,0,19,2,2,0,2,8,5,2004,2005,1,0,8,8,4,42,4,3,2,5,3,2,6,1039,1,0,797,1836,1,5,1,4,1836,0,0,1836,1,0,2,0,3,1,4,7,8,1,4,1,2004,3,3,862,3,3,2,125,185,0,0,0,0,0,0,1,0,3,2009,9,4,280000
0,5,85.0,10655,1,1,0,3,0,4,0,19,2,2,0,2,8,5,2003,2004,1,0,13,14,1,296,4,3,2,4,3,1,6,1124,0,479,1603,3206,1,5,1,4,1629,0,0,1629,1,0,2,0,3,1,4,7,8,1,4,1,2003,2,3,880,3,3,2,0,0,0,0,0,0,0,0,1,0,10,2009,9,4,284000
0,5,90.0,12878,1,1,0,3,0,0,0,19,2,2,0,2,7,5,2003,2004,3,0,13,14,1,418,4,3,2,4,3,1,5,1262,1,0,498,1760,1,5,1,4,1760,0,0,1760,1,0,2,0,3,1,4,8,8,1,4,1,2003,3,2,583,3,3,2,165,190,0,0,0,0,0,0,1,0,6,2009,9,4,269500
0,5,79.0,9541,1,1,0,3,0,4,0,19,2,2,0,2,7,5,2009,2009,1,0,13,14,4,268,4,3,2,4,3,1,1,0,1,0,1502,1502,1,5,1,4,1502,0,0,1502,0,0,2,0,3,1,4,7,8,0,0,1,2009,2,2,644,3,3,2,0,114,0,0,0,0,0,0,1,0,9,2009,6,5,233170
0,5,103.0,13472,1,1,3,3,0,4,0,19,2,2,0,2,10,5,2003,2003,3,0,13,14,1,922,5,3,2,5,3,4,6,56,1,0,2336,2392,1,5,1,4,2392,0,0,2392,0,0,2,0,3,1,5,8,8,1,5,1,2003,3,3,968,3,3,2,248,105,0,0,0,0,0,0,1,0,6,2009,9,4,386250
0,5,110.0,15274,1,1,0,3,0,0,0,19,2,2,0,2,9,5,2003,2003,3,0,13,14,1,724,4,3,2,5,3,1,6,1972,1,0,480,2452,1,5,1,4,2452,0,0,2452,2,0,2,0,3,1,5,10,8,1,4,1,2003,3,3,886,3,3,2,0,116,0,0,0,0,0,3,1,0,7,2009,9,4,445000
5,5,96.0,13262,1,1,0,3,0,4,0,19,2,2,0,5,8,5,2003,2004,1,0,13,14,4,186,4,3,2,4,3,1,1,0,1,0,1082,1082,1,5,1,4,1105,1295,0,2400,0,0,3,1,4,1,4,10,8,1,4,3,2003,3,3,730,3,3,2,114,40,0,0,0,0,0,0,1,0,6,2009,9,4,290000
0,5,70.0,9658,1,1,0,3,0,4,0,19,2,2,0,2,8,5,2006,2006,1,0,13,14,4,383,4,3,2,4,3,1,1,0,1,0,1598,1598,1,4,1,4,1606,0,0,1606,0,0,2,0,3,1,4,6,8,1,4,1,2006,2,3,871,3,3,2,230,60,0,0,0,0,0,0,1,0,7,2009,9,4,255900
11,5,47.0,6904,1,1,0,3,0,4,0,19,2,2,4,2,6,5,2005,2005,1,0,13,14,4,240,4,3,2,4,3,3,5,836,1,0,522,1358,1,5,1,4,1358,0,0,1358,0,0,2,0,2,1,4,6,8,1,4,1,2005,2,2,484,3,3,2,192,36,0,0,0,0,0,0,1,0,8,2009,9,4,213000
11,5,34.0,5381,1,1,0,3,0,4,0,19,2,2,3,2,6,5,2005,2005,1,0,13,14,4,135,4,3,2,4,3,3,5,900,1,0,406,1306,1,5,1,4,1306,0,0,1306,1,0,2,0,1,1,4,5,8,1,4,1,2005,2,2,624,3,3,2,170,63,0,0,0,0,0,0,1,0,8,2009,9,4,196000
11,5,34.0,5122,1,1,0,3,0,4,0,19,2,2,3,2,6,5,2005,2005,1,0,13,14,4,135,4,3,2,4,3,3,6,881,1,0,425,1306,1,5,1,4,1306,0,0,1306,1,0,2,0,1,1,4,5,8,1,4,1,2005,2,2,624,3,3,2,170,63,0,0,0,0,0,0,1,0,3,2009,9,4,184500
11,5,80.0,10307,1,1,0,3,0,4,0,19,2,2,4,2,7,5,2007,2008,1,0,13,14,4,176,4,3,2,4,3,1,6,876,1,0,474,1350,1,5,1,4,1358,0,0,1358,1,0,2,0,2,1,4,6,8,1,4,1,2008,2,2,484,3,3,2,192,26,0,0,0,0,0,0,1,0,5,2009,9,4,212500
11,5,34.0,5001,1,1,0,3,0,4,0,19,2,2,3,2,7,5,2007,2008,1,0,13,14,4,166,4,3,2,4,3,1,6,904,1,0,410,1314,1,5,1,4,1314,0,0,1314,1,0,2,0,2,1,4,6,8,1,4,1,2008,2,2,626,3,3,2,172,62,0,0,0,0,0,0,1,0,7,2009,9,4,230000
0,5,100.0,14836,1,1,0,1,0,4,1,19,2,2,0,2,10,5,2004,2005,3,0,5,5,4,730,5,3,2,5,3,4,6,2146,1,0,346,2492,1,5,1,4,2492,0,0,2492,1,0,2,1,2,1,5,8,8,1,5,1,2004,3,3,949,3,3,2,226,235,0,0,0,0,0,0,1,0,2,2009,9,0,552000
0,5,117.0,15262,1,1,0,3,0,0,0,19,2,2,0,2,8,5,2003,2004,3,0,13,14,1,470,4,3,2,5,3,4,6,1557,1,0,643,2200,1,5,1,4,2200,0,0,2200,1,0,2,1,3,1,5,8,8,1,4,1,2003,3,3,685,3,3,2,208,55,0,0,0,0,0,0,1,0,7,2009,9,4,382500
11,5,44.0,7390,1,1,0,3,0,4,0,19,2,2,4,2,9,5,2008,2009,3,0,8,8,1,308,5,3,2,5,3,1,6,800,1,0,1084,1884,1,5,1,4,1884,0,0,1884,1,0,2,0,2,1,5,6,8,1,4,1,2008,3,2,649,3,3,2,231,90,0,0,0,0,0,0,1,0,5,2009,6,5,320000
11,5,48.0,6472,1,1,3,3,0,4,0,19,2,2,4,2,9,5,2008,2008,3,0,13,14,1,500,5,3,2,5,3,1,1,0,1,0,1451,1451,1,5,1,4,1456,0,0,1456,0,0,2,0,2,1,5,6,8,1,4,1,2008,2,2,539,3,3,2,192,42,0,0,0,0,0,0,1,0,4,2009,9,4,248500
0,5,129.0,16770,1,1,3,3,0,0,0,19,2,2,0,2,8,5,2002,2003,3,0,13,14,1,270,4,3,2,5,3,4,6,1196,1,0,516,1712,1,5,1,4,1712,0,0,1712,1,0,2,0,3,1,4,8,8,1,4,1,2002,2,3,701,3,3,2,218,183,0,0,0,0,0,0,1,0,9,2009,9,4,286500
11,5,48.0,6240,1,1,3,3,0,4,0,19,2,2,4,2,8,5,2006,2006,3,0,8,8,1,176,4,3,2,4,3,1,6,863,1,0,461,1324,1,5,1,4,1324,0,0,1324,1,0,2,0,2,1,4,6,8,1,4,1,2006,3,2,550,3,3,2,192,38,0,0,0,0,0,0,1,0,12,2009,9,4,254000
11,5,48.0,3480,1,1,3,3,0,4,0,19,2,2,4,2,7,5,2003,2003,1,0,13,14,4,163,4,3,2,4,3,1,1,0,1,0,1405,1405,1,5,1,4,1405,0,0,1405,0,0,2,0,2,1,4,6,8,1,3,1,2003,2,2,478,3,3,2,148,36,0,0,0,0,0,0,1,0,11,2009,9,4,173000
13,5,36.0,2268,1,1,3,3,0,4,0,19,2,2,3,5,7,5,2003,2004,1,0,13,16,4,106,4,3,2,4,3,1,6,567,1,0,197,764,1,5,1,4,764,862,0,1626,0,0,2,0,2,1,4,6,8,0,0,3,2003,2,2,474,3,3,2,0,27,0,0,0,0,0,0,1,0,7,2009,9,4,173000
5,5,63.0,10928,1,1,3,3,0,4,0,8,6,2,0,5,7,5,2005,2005,1,0,13,14,3,0,4,3,2,4,4,1,1,0,1,0,728,728,1,5,1,4,728,728,0,1456,0,0,2,1,3,1,4,8,8,1,4,1,2005,3,2,390,3,3,2,100,0,0,0,0,0,0,0,1,0,6,2009,9,4,184000
5,5,57.0,8918,1,1,0,3,0,4,0,8,2,2,0,5,6,5,2005,2006,1,0,13,14,3,0,4,3,2,4,3,3,1,0,1,0,745,745,1,5,1,4,745,745,0,1490,0,0,2,1,3,1,4,7,8,1,4,1,2005,3,2,392,3,3,2,36,20,0,0,0,0,0,0,1,0,7,2009,9,4,167800
5,5,149.0,12589,1,1,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,0,13,14,3,0,4,3,2,4,3,1,1,0,1,0,742,742,1,5,1,4,742,742,0,1484,0,0,2,1,3,1,4,8,8,1,4,1,2005,3,2,390,3,3,2,36,24,0,0,0,0,0,0,1,0,6,2009,9,4,174000
5,5,122.0,11911,1,1,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,0,13,14,3,0,4,3,2,4,3,3,1,0,1,0,684,684,1,5,1,4,684,876,0,1560,0,0,2,1,3,1,4,6,8,1,4,3,2005,3,2,400,3,3,2,100,38,0,0,0,0,0,0,1,0,3,2009,9,4,174000
11,5,53.0,3684,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2007,2007,3,0,13,14,1,130,4,3,2,4,3,1,1,0,1,0,1373,1373,1,5,1,4,1555,0,0,1555,0,0,2,0,2,1,4,7,8,1,3,1,2007,3,3,660,3,3,2,143,20,0,0,0,0,0,0,1,0,6,2009,9,4,174000
11,5,51.0,3635,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2007,2007,3,0,13,14,1,130,4,3,2,4,3,1,5,988,1,0,398,1386,1,5,1,4,1569,0,0,1569,0,1,2,0,1,1,4,7,8,1,3,1,2007,2,3,660,3,3,2,143,20,0,0,0,0,0,0,1,0,5,2009,9,4,175900
11,5,43.0,3182,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,0,13,14,1,16,4,3,2,4,3,3,6,16,1,0,1357,1373,1,5,1,4,1555,0,0,1555,0,0,2,0,2,1,4,7,8,1,3,1,2005,3,2,430,3,3,2,143,20,0,0,0,0,0,0,1,0,5,2009,9,4,192500
11,5,43.0,3182,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,0,13,14,1,16,4,3,2,4,3,1,6,16,1,0,1330,1346,1,5,1,4,1504,0,0,1504,0,0,2,0,1,1,4,7,8,1,4,1,2005,3,2,457,3,3,2,156,0,0,0,0,0,0,0,1,0,5,2009,9,4,181000
11,5,43.0,3182,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,0,13,14,1,16,4,3,2,4,3,3,6,16,1,0,1204,1220,1,5,1,4,1220,0,0,1220,0,0,2,0,2,1,4,5,8,1,4,1,2005,3,2,397,3,3,2,100,16,0,0,0,0,0,0,1,0,8,2009,9,4,180000
11,5,43.0,3182,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,0,13,14,1,11,4,3,2,4,3,1,6,16,1,0,1129,1145,1,5,1,4,1145,0,0,1145,0,0,2,0,2,1,4,5,8,1,4,1,2005,3,2,397,3,3,2,100,16,0,0,0,0,0,0,1,0,9,2009,9,4,160200
5,5,71.0,7795,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2004,2005,1,0,13,14,3,0,4,3,2,4,3,1,6,425,1,0,291,716,1,5,1,4,716,716,0,1432,1,0,2,1,3,1,4,6,8,1,4,1,2004,3,2,432,3,3,2,100,51,0,0,0,0,0,0,1,0,7,2009,9,4,188500
5,5,64.0,8068,1,1,0,3,0,4,0,8,2,2,0,5,6,5,2002,2002,1,0,13,14,3,0,4,3,2,4,3,1,1,0,1,0,1010,1010,1,5,1,4,1010,1257,0,2267,0,0,2,1,4,1,4,8,8,1,3,3,2002,2,2,390,3,3,2,120,46,0,0,0,0,0,0,1,0,12,2009,4,4,200000
8,5,59.0,9434,1,1,0,3,0,4,0,8,2,2,0,7,7,5,2004,2005,1,0,15,16,3,0,4,3,2,4,3,2,1,0,1,0,384,384,1,5,1,4,744,630,0,1374,0,0,2,1,3,1,4,6,8,1,4,3,2004,3,2,400,3,3,2,100,0,0,0,0,0,0,0,1,0,8,2009,9,4,170000
5,5,62.0,7984,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2004,2005,1,0,13,14,1,200,4,3,2,4,3,1,1,0,1,0,868,868,1,5,1,4,868,762,0,1630,0,0,2,1,3,1,4,7,8,1,4,3,2004,3,2,436,3,3,2,120,48,0,0,0,0,0,0,1,0,9,2009,9,4,189500
8,5,64.0,7750,1,1,3,3,0,4,0,8,2,2,0,7,8,5,2002,2002,3,0,13,14,3,0,4,3,2,4,3,1,6,353,1,0,55,408,1,5,1,4,779,640,0,1419,1,0,2,1,3,1,4,7,8,1,3,3,2002,3,2,527,3,3,2,120,0,0,0,0,0,0,0,1,0,3,2009,9,4,184100
5,5,61.0,10125,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2004,2004,1,0,13,14,3,0,4,3,2,4,3,2,1,0,1,0,846,846,1,5,1,4,846,748,0,1594,0,0,2,1,3,1,4,7,8,1,4,1,2004,3,2,434,3,3,2,300,48,0,0,0,0,0,3,1,0,7,2009,9,4,195500
5,5,64.0,8965,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2003,2003,1,0,13,14,3,0,4,3,2,4,3,1,6,652,1,0,130,782,1,5,1,4,806,683,0,1489,1,0,2,1,3,1,4,8,8,1,4,1,2003,3,2,400,3,3,2,0,75,0,0,0,0,0,0,1,0,6,2009,9,4,192000
5,5,64.0,8174,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2003,2003,1,0,13,14,3,0,4,3,2,4,3,1,6,494,1,0,204,698,1,5,1,4,698,644,0,1342,1,0,2,1,3,1,4,7,8,1,3,1,2003,3,2,393,3,3,2,100,56,0,0,0,0,0,0,1,0,5,2009,9,4,178000
11,5,34.0,5063,1,1,3,3,0,4,0,19,2,2,3,2,7,5,2007,2008,1,0,13,14,4,166,4,3,2,4,3,1,6,904,1,0,410,1314,1,5,1,4,1314,0,0,1314,1,0,2,0,2,1,4,6,8,1,4,1,2008,2,2,626,3,3,2,172,62,0,0,0,0,0,0,1,0,4,2009,5,4,207500
5,5,64.0,8795,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2000,2000,1,0,13,14,3,0,4,3,2,4,3,1,6,300,1,0,652,952,1,5,1,4,980,1276,0,2256,0,0,2,1,4,1,4,8,8,1,3,3,2000,3,2,554,3,3,2,224,54,0,0,0,0,0,0,1,0,4,2009,9,4,236000
5,5,64.0,12891,1,1,0,3,0,0,0,8,2,2,0,5,8,5,2002,2002,1,0,13,14,3,0,4,3,2,5,3,1,6,651,1,0,219,870,1,5,1,4,878,1126,0,2004,1,0,2,1,4,1,4,8,8,1,4,3,2002,3,3,644,3,3,2,0,48,0,0,0,0,0,0,1,0,7,2009,9,4,257500
5,5,64.0,12224,1,1,0,3,0,0,0,8,2,2,0,5,6,5,2000,2000,1,0,13,14,1,40,4,3,2,4,3,1,6,695,1,0,297,992,1,5,1,4,1022,1032,0,2054,1,0,2,1,3,1,4,7,8,1,3,3,2000,2,2,390,3,3,2,24,48,0,0,0,0,0,0,1,0,7,2009,9,4,244000
8,5,61.0,9734,1,1,0,3,0,4,0,8,6,2,0,7,7,5,2004,2004,1,0,13,14,3,0,4,3,2,4,3,2,6,241,3,113,30,384,1,5,1,4,744,630,0,1374,0,0,2,1,3,1,4,7,8,0,0,3,2004,3,2,400,3,3,2,0,0,0,0,0,0,0,0,1,0,5,2009,9,4,167000
5,5,60.0,8123,1,1,0,3,0,4,0,8,6,2,0,5,6,5,2000,2000,1,0,13,14,1,16,3,3,2,4,3,1,1,0,1,0,982,982,1,5,1,4,1007,793,0,1800,0,0,2,1,3,1,3,7,8,1,3,1,2000,3,2,463,3,3,2,100,63,0,0,0,0,0,0,1,0,6,2009,9,4,179000
5,5,42.0,8433,1,1,0,3,0,4,0,8,2,2,0,5,6,5,2000,2000,1,0,13,14,3,0,3,3,2,4,3,1,6,683,1,0,111,794,1,5,1,4,819,695,0,1514,1,0,2,1,3,1,3,7,8,1,3,1,2000,3,2,394,3,3,2,0,72,0,0,0,0,0,0,1,0,6,2009,9,4,190000
8,5,62.0,7750,1,1,3,3,0,4,0,8,2,2,0,7,7,5,1999,2000,1,0,13,14,3,0,3,3,2,4,3,1,1,0,1,0,384,384,1,5,1,4,774,656,0,1430,0,0,2,1,3,1,3,7,8,1,3,3,1999,2,2,400,3,3,2,0,0,0,0,0,0,0,0,1,0,3,2009,9,4,156000
5,5,64.0,15896,1,1,1,3,0,1,0,8,8,2,0,5,7,5,1999,1999,1,0,13,14,1,210,4,3,2,4,3,1,5,913,1,0,264,1177,1,5,1,4,1223,1089,0,2312,1,0,2,1,4,1,4,8,8,1,3,3,1999,3,3,658,3,3,2,298,0,0,0,0,0,0,0,1,0,5,2009,9,4,245000
5,5,64.0,24682,1,1,2,3,0,1,0,8,6,2,0,5,6,5,1999,1999,1,0,13,14,3,0,3,3,2,4,3,1,1,0,1,0,841,841,1,5,1,4,892,783,0,1675,0,0,2,1,3,1,3,7,8,1,3,3,1999,3,2,502,3,3,2,0,103,0,0,0,0,0,0,1,0,6,2009,9,4,181000
5,5,64.0,8755,1,1,0,3,0,2,0,8,8,2,0,5,7,5,1999,1999,1,0,13,14,1,298,4,3,2,4,3,1,5,772,1,0,220,992,1,5,1,4,1022,1038,0,2060,1,0,2,1,3,1,4,8,8,1,3,3,1999,2,2,390,3,3,2,0,0,0,168,0,0,0,4,1,0,6,2009,9,4,214000
8,5,64.0,7848,1,1,0,3,0,4,0,8,2,2,0,7,7,6,1999,1999,1,0,13,14,3,0,3,3,2,3,3,1,1,0,1,0,384,384,1,5,1,4,774,656,0,1430,0,0,2,1,3,1,3,7,8,1,3,3,1999,3,2,410,3,3,2,0,0,0,0,0,0,0,0,1,0,6,2009,9,4,168000
5,5,82.0,9430,1,1,3,3,0,4,0,18,2,2,0,5,8,5,1999,1999,1,0,13,14,1,673,4,3,2,4,3,2,6,1163,1,0,89,1252,1,5,1,4,1268,1097,0,2365,1,0,2,1,3,1,4,8,8,1,4,1,1999,2,3,856,3,3,2,0,128,0,0,180,0,0,0,1,0,7,2009,9,4,337000
5,5,174.0,15138,1,1,0,3,0,4,0,18,2,2,0,5,8,5,1995,1996,1,0,13,14,1,506,4,3,2,4,3,1,6,689,1,0,773,1462,1,5,1,4,1490,1304,0,2794,1,0,2,1,4,1,5,9,8,1,3,1,1995,3,3,810,3,3,2,0,146,202,0,0,0,0,0,1,0,7,2009,9,4,403000
5,5,106.0,12720,1,1,3,3,0,4,0,18,2,2,0,5,8,5,2000,2000,1,0,13,14,1,150,4,3,2,4,3,2,6,1173,1,0,282,1455,1,5,1,4,1466,1221,0,2687,1,0,2,1,4,1,4,10,8,2,3,3,2000,2,3,810,3,3,2,252,30,0,0,0,0,0,0,1,0,9,2009,9,4,327000
5,5,89.0,16545,1,1,0,3,0,4,0,18,2,2,0,5,8,5,1998,1998,1,0,13,14,1,731,4,3,2,4,3,2,6,781,1,0,503,1284,1,5,1,4,1310,1140,0,2450,1,0,2,1,3,1,4,7,8,1,3,1,1998,3,3,1069,3,3,2,0,126,0,0,0,0,0,0,1,0,5,2009,9,4,340000
5,5,98.0,12203,1,1,0,3,0,0,0,18,2,2,0,5,8,5,1998,1999,3,0,13,14,1,975,4,3,2,4,3,1,6,854,1,0,371,1225,1,5,1,4,1276,1336,0,2612,1,0,2,1,4,1,4,8,8,1,3,1,1998,3,3,676,3,3,2,250,0,0,0,0,0,0,0,1,0,7,2009,9,4,336000
